name,microseconds
8_14,156.221000
8_14_null_2,156.036000
8_14_null_10,169.803000
8_14_null_100,160.306000
2_8,156.330000
8_14,156.077000
8_14_null_2,156.117000
8_14_null_10,169.735000
8_14_null_100,160.195000
2_8,156.346000
8_14,157.692000
8_14_null_2,156.207000
8_14_null_10,171.014000
8_14_null_100,161.494000
2_8,157.235000
8_14,156.681000
8_14_null_2,156.983000
8_14_null_10,170.926000
8_14_null_100,161.793000
2_8,157.817000
8_14,157.279000
8_14_null_2,155.860000
8_14_null_10,170.092000
8_14_null_100,162.069000
2_8,157.830000
8_14,157.736000
8_14_null_2,157.048000
8_14_null_10,170.812000
8_14_null_100,161.001000
2_8,156.167000
8_14,156.219000
8_14_null_2,156.202000
8_14_null_10,169.626000
8_14_null_100,160.639000
2_8,156.365000
8_14,156.131000
8_14_null_2,156.049000
8_14_null_10,170.406000
8_14_null_100,160.326000
2_8,157.476000
8_14,157.932000
8_14_null_2,156.654000
8_14_null_10,171.490000
8_14_null_100,161.810000
2_8,157.119000
8_14,155.987000
8_14_null_2,156.099000
8_14_null_10,169.707000
8_14_null_100,160.396000
2_8,156.030000
8_14,156.081000
8_14_null_2,155.911000
8_14_null_10,169.681000
8_14_null_100,160.212000
2_8,156.081000
8_14,155.993000
8_14_null_2,155.978000
8_14_null_10,169.425000
8_14_null_100,160.276000
2_8,156.169000
8_14,156.111000
8_14_null_2,156.114000
8_14_null_10,169.790000
8_14_null_100,161.576000
2_8,158.881000
8_14,160.381000
8_14_null_2,171.040000
8_14_null_10,187.044000
8_14_null_100,181.652000
2_8,160.492000
8_14,156.224000
8_14_null_2,156.182000
8_14_null_10,169.711000
8_14_null_100,160.367000
2_8,156.135000
8_14,155.921000
8_14_null_2,155.922000
8_14_null_10,171.746000
8_14_null_100,177.417000
2_8,157.214000
8_14,157.436000
8_14_null_2,156.507000
8_14_null_10,171.184000
8_14_null_100,161.827000
2_8,157.347000
8_14,157.244000
8_14_null_2,156.787000
8_14_null_10,169.908000
8_14_null_100,160.421000
2_8,156.205000
8_14,156.157000
8_14_null_2,156.174000
8_14_null_10,169.856000
8_14_null_100,160.427000
2_8,156.085000
8_14,156.167000
8_14_null_2,156.288000
8_14_null_10,169.649000
8_14_null_100,160.376000
2_8,156.102000
8_14,156.089000
8_14_null_2,156.063000
8_14_null_10,170.037000
8_14_null_100,160.412000
2_8,156.018000
8_14,155.944000
8_14_null_2,155.961000
8_14_null_10,169.778000
8_14_null_100,160.144000
2_8,155.886000
8_14,156.157000
8_14_null_2,155.945000
8_14_null_10,169.484000
8_14_null_100,160.428000
2_8,156.188000
8_14,156.008000
8_14_null_2,156.048000
8_14_null_10,170.327000
8_14_null_100,160.256000
2_8,156.171000
8_14,156.178000
8_14_null_2,155.964000
8_14_null_10,169.631000
8_14_null_100,160.406000
2_8,156.303000
8_14,157.347000
8_14_null_2,157.097000
8_14_null_10,171.128000
8_14_null_100,161.525000
2_8,157.722000
8_14,157.240000
8_14_null_2,156.603000
8_14_null_10,169.739000
8_14_null_100,160.220000
2_8,156.218000
8_14,156.157000
8_14_null_2,157.197000
8_14_null_10,171.120000
8_14_null_100,161.019000
2_8,156.469000
8_14,157.704000
8_14_null_2,163.526000
8_14_null_10,171.371000
8_14_null_100,161.876000
2_8,157.992000
8_14,156.563000
8_14_null_2,155.938000
8_14_null_10,169.557000
8_14_null_100,160.500000
2_8,156.349000
8_14,156.198000
8_14_null_2,155.986000
8_14_null_10,170.861000
8_14_null_100,161.945000
2_8,158.046000
8_14,157.253000
8_14_null_2,156.200000
8_14_null_10,169.798000
8_14_null_100,161.582000
2_8,157.516000
8_14,157.419000
8_14_null_2,157.454000
8_14_null_10,171.425000
8_14_null_100,162.497000
2_8,158.005000
8_14,157.353000
8_14_null_2,156.269000
8_14_null_10,169.618000
8_14_null_100,160.260000
2_8,157.069000
8_14,157.731000
8_14_null_2,157.715000
8_14_null_10,171.455000
8_14_null_100,162.024000
2_8,157.198000
8_14,156.344000
8_14_null_2,156.168000
8_14_null_10,169.682000
8_14_null_100,160.425000
2_8,156.445000
8_14,156.049000
8_14_null_2,156.402000
8_14_null_10,169.756000
8_14_null_100,160.447000
2_8,156.373000
8_14,156.512000
8_14_null_2,156.140000
8_14_null_10,169.514000
8_14_null_100,160.397000
2_8,156.152000
8_14,155.994000
8_14_null_2,156.868000
8_14_null_10,170.344000
8_14_null_100,160.293000
2_8,156.274000
8_14,155.995000
8_14_null_2,155.979000
8_14_null_10,169.630000
8_14_null_100,160.316000
2_8,156.301000
8_14,156.196000
8_14_null_2,156.001000
8_14_null_10,169.467000
8_14_null_100,160.306000
2_8,156.334000
8_14,156.012000
8_14_null_2,156.097000
8_14_null_10,169.666000
8_14_null_100,160.206000
2_8,156.018000
8_14,156.093000
8_14_null_2,155.997000
8_14_null_10,169.790000
8_14_null_100,160.450000
2_8,156.050000
8_14,156.034000
8_14_null_2,156.196000
8_14_null_10,169.516000
8_14_null_100,160.456000
2_8,156.234000
8_14,155.985000
8_14_null_2,155.965000
8_14_null_10,169.575000
8_14_null_100,160.284000
2_8,156.210000
8_14,156.189000
8_14_null_2,156.477000
8_14_null_10,171.409000
8_14_null_100,162.110000
2_8,157.813000
8_14,157.212000
8_14_null_2,156.592000
8_14_null_10,170.376000
8_14_null_100,161.490000
2_8,157.471000
8_14,156.884000
8_14_null_2,156.464000
8_14_null_10,169.232000
8_14_null_100,165.110000
2_8,159.941000
8_14,156.204000
8_14_null_2,156.045000
8_14_null_10,169.662000
8_14_null_100,160.835000
2_8,156.175000
8_14,155.820000
8_14_null_2,155.834000
8_14_null_10,172.427000
8_14_null_100,161.560000
2_8,157.296000
8_14,157.137000
8_14_null_2,156.383000
8_14_null_10,169.352000
8_14_null_100,160.090000
2_8,155.875000
8_14,156.007000
8_14_null_2,155.955000
8_14_null_10,169.225000
8_14_null_100,160.113000
2_8,158.684000
8_14,158.060000
8_14_null_2,156.623000
8_14_null_10,169.313000
8_14_null_100,160.017000
2_8,155.852000
8_14,157.129000
8_14_null_2,156.320000
8_14_null_10,169.462000
8_14_null_100,160.495000
2_8,157.549000
8_14,158.773000
8_14_null_2,158.680000
8_14_null_10,171.032000
8_14_null_100,160.224000
2_8,155.980000
8_14,155.819000
8_14_null_2,155.834000
8_14_null_10,169.696000
8_14_null_100,160.422000
2_8,155.946000
8_14,156.011000
8_14_null_2,155.848000
8_14_null_10,169.573000
8_14_null_100,160.504000
2_8,156.304000
8_14,156.081000
8_14_null_2,155.855000
8_14_null_10,169.501000
8_14_null_100,160.148000
2_8,155.881000
8_14,155.805000
8_14_null_2,155.834000
8_14_null_10,172.287000
8_14_null_100,160.973000
2_8,155.874000
8_14,156.132000
8_14_null_2,156.178000
8_14_null_10,172.957000
8_14_null_100,168.352000
2_8,156.362000
8_14,156.708000
8_14_null_2,155.991000
8_14_null_10,169.701000
8_14_null_100,160.458000
2_8,156.473000
8_14,156.110000
8_14_null_2,156.106000
8_14_null_10,169.828000
8_14_null_100,160.631000
2_8,156.611000
8_14,156.381000
8_14_null_2,155.993000
8_14_null_10,170.258000
8_14_null_100,160.244000
2_8,156.279000
8_14,156.029000
8_14_null_2,156.124000
8_14_null_10,169.522000
8_14_null_100,160.950000
2_8,157.125000
8_14,156.836000
8_14_null_2,156.222000
8_14_null_10,169.343000
8_14_null_100,160.367000
2_8,156.400000
8_14,156.158000
8_14_null_2,155.845000
8_14_null_10,169.788000
8_14_null_100,160.626000
2_8,156.422000
8_14,155.974000
8_14_null_2,156.199000
8_14_null_10,170.001000
8_14_null_100,160.318000
2_8,156.270000
8_14,156.131000
8_14_null_2,156.636000
8_14_null_10,169.829000
8_14_null_100,160.395000
2_8,156.485000
8_14,156.192000
8_14_null_2,156.164000
8_14_null_10,169.808000
8_14_null_100,160.651000
2_8,156.306000
8_14,156.868000
8_14_null_2,155.960000
8_14_null_10,169.745000
8_14_null_100,160.518000
2_8,156.302000
8_14,156.317000
8_14_null_2,156.110000
8_14_null_10,169.619000
8_14_null_100,160.624000
2_8,156.292000
8_14,156.386000
8_14_null_2,157.757000
8_14_null_10,170.196000
8_14_null_100,168.793000
2_8,157.219000
8_14,156.496000
8_14_null_2,156.359000
8_14_null_10,170.358000
8_14_null_100,160.583000
2_8,157.037000
8_14,156.205000
8_14_null_2,156.600000
8_14_null_10,170.299000
8_14_null_100,160.891000
2_8,157.260000
8_14,157.079000
8_14_null_2,156.731000
8_14_null_10,170.932000
8_14_null_100,161.205000
2_8,157.297000
8_14,156.767000
8_14_null_2,156.219000
8_14_null_10,170.154000
8_14_null_100,160.699000
2_8,156.287000
8_14,156.737000
8_14_null_2,156.769000
8_14_null_10,169.754000
8_14_null_100,160.949000
2_8,156.363000
8_14,156.715000
8_14_null_2,156.694000
8_14_null_10,169.873000
8_14_null_100,160.758000
2_8,156.649000
8_14,156.307000
8_14_null_2,156.438000
8_14_null_10,169.618000
8_14_null_100,160.940000
2_8,156.751000
8_14,156.183000
8_14_null_2,156.388000
8_14_null_10,169.629000
8_14_null_100,160.868000
2_8,156.512000
8_14,156.038000
8_14_null_2,156.500000
8_14_null_10,170.715000
8_14_null_100,160.326000
2_8,156.846000
8_14,156.298000
8_14_null_2,156.601000
8_14_null_10,170.038000
8_14_null_100,160.388000
2_8,156.596000
8_14,156.620000
8_14_null_2,156.295000
8_14_null_10,169.600000
8_14_null_100,160.456000
2_8,156.186000
8_14,156.041000
8_14_null_2,156.155000
8_14_null_10,169.401000
8_14_null_100,160.374000
2_8,156.119000
8_14,156.250000
8_14_null_2,156.165000
8_14_null_10,169.578000
8_14_null_100,160.261000
2_8,156.187000
8_14,156.842000
8_14_null_2,156.149000
8_14_null_10,171.808000
8_14_null_100,161.108000
2_8,157.126000
8_14,156.169000
8_14_null_2,156.013000
8_14_null_10,169.512000
8_14_null_100,160.493000
2_8,156.214000
8_14,156.133000
8_14_null_2,156.017000
8_14_null_10,170.764000
8_14_null_100,160.246000
2_8,156.134000
8_14,156.034000
8_14_null_2,155.946000
8_14_null_10,169.666000
8_14_null_100,160.239000
2_8,156.045000
8_14,156.010000
8_14_null_2,155.945000
8_14_null_10,169.343000
8_14_null_100,160.246000
2_8,156.182000
8_14,155.982000
8_14_null_2,155.991000
8_14_null_10,169.653000
8_14_null_100,160.256000
2_8,156.043000
8_14,156.127000
8_14_null_2,155.928000
8_14_null_10,169.444000
8_14_null_100,160.154000
2_8,156.047000
8_14,156.001000
8_14_null_2,156.020000
8_14_null_10,170.325000
8_14_null_100,160.082000
2_8,155.923000
8_14,156.110000
8_14_null_2,155.957000
8_14_null_10,169.827000
8_14_null_100,160.559000
2_8,156.252000
8_14,156.297000
8_14_null_2,155.589000
8_14_null_10,169.640000
8_14_null_100,160.315000
2_8,156.127000
8_14,155.965000
8_14_null_2,155.996000
8_14_null_10,169.805000
8_14_null_100,160.274000
2_8,155.988000
8_14,156.351000
8_14_null_2,156.183000
8_14_null_10,169.351000
8_14_null_100,160.401000
2_8,156.031000
8_14,156.012000
8_14_null_2,155.972000
8_14_null_10,169.439000
8_14_null_100,160.212000
2_8,156.065000
8_14,156.095000
8_14_null_2,156.031000
8_14_null_10,170.072000
8_14_null_100,160.457000
2_8,156.073000
8_14,155.983000
8_14_null_2,155.932000
8_14_null_10,169.650000
8_14_null_100,160.287000
2_8,156.143000
8_14,155.959000
8_14_null_2,155.971000
8_14_null_10,169.562000
8_14_null_100,160.383000
2_8,156.009000
8_14,156.190000
8_14_null_2,156.267000
8_14_null_10,169.755000
8_14_null_100,160.455000
2_8,156.115000
8_14,156.233000
8_14_null_2,156.213000
8_14_null_10,169.991000
8_14_null_100,160.426000
2_8,156.259000
8_14,156.027000
8_14_null_2,156.166000
8_14_null_10,169.524000
8_14_null_100,160.462000
2_8,156.349000
8_14,156.186000
8_14_null_2,155.939000
8_14_null_10,169.615000
8_14_null_100,160.313000
2_8,156.132000
8_14,156.036000
8_14_null_2,155.982000
8_14_null_10,169.498000
8_14_null_100,160.211000
2_8,155.978000
8_14,156.034000
8_14_null_2,156.086000
8_14_null_10,169.503000
8_14_null_100,160.274000
2_8,155.863000
8_14,156.136000
8_14_null_2,156.065000
8_14_null_10,169.515000
8_14_null_100,160.146000
2_8,155.983000
8_14,156.102000
8_14_null_2,156.620000
8_14_null_10,170.903000
8_14_null_100,161.785000
2_8,157.380000
8_14,158.036000
8_14_null_2,156.367000
8_14_null_10,170.046000
8_14_null_100,160.419000
2_8,155.875000
8_14,155.855000
8_14_null_2,155.851000
8_14_null_10,169.594000
8_14_null_100,160.213000
2_8,156.234000
8_14,156.590000
8_14_null_2,155.671000
8_14_null_10,169.750000
8_14_null_100,160.361000
2_8,155.970000
8_14,156.138000
8_14_null_2,156.086000
8_14_null_10,169.493000
8_14_null_100,160.094000
2_8,156.297000
8_14,156.202000
8_14_null_2,156.001000
8_14_null_10,169.791000
8_14_null_100,160.186000
2_8,156.084000
8_14,155.895000
8_14_null_2,155.895000
8_14_null_10,169.441000
8_14_null_100,160.443000
2_8,156.059000
8_14,156.001000
8_14_null_2,156.074000
8_14_null_10,169.480000
8_14_null_100,160.270000
2_8,156.305000
8_14,156.366000
8_14_null_2,156.231000
8_14_null_10,169.900000
8_14_null_100,160.676000
2_8,156.078000
8_14,156.303000
8_14_null_2,156.315000
8_14_null_10,169.495000
8_14_null_100,160.227000
2_8,156.172000
8_14,157.021000
8_14_null_2,155.172000
8_14_null_10,170.885000
8_14_null_100,161.929000
2_8,157.565000
8_14,156.343000
8_14_null_2,155.924000
8_14_null_10,169.890000
8_14_null_100,161.961000
2_8,157.368000
8_14,156.717000
8_14_null_2,156.532000
8_14_null_10,169.631000
8_14_null_100,160.679000
2_8,156.093000
8_14,156.146000
8_14_null_2,157.880000
8_14_null_10,169.281000
8_14_null_100,159.969000
2_8,155.719000
8_14,156.492000
8_14_null_2,155.857000
8_14_null_10,177.444000
8_14_null_100,174.630000
2_8,176.124000
8_14,172.773000
8_14_null_2,156.417000
8_14_null_10,169.599000
8_14_null_100,167.393000
2_8,158.292000
8_14,155.895000
8_14_null_2,156.009000
8_14_null_10,169.217000
8_14_null_100,159.920000
2_8,172.133000
8_14,158.346000
8_14_null_2,157.105000
8_14_null_10,169.498000
8_14_null_100,160.384000
2_8,155.853000
8_14,156.117000
8_14_null_2,156.020000
8_14_null_10,170.230000
8_14_null_100,160.395000
2_8,156.161000
8_14,156.185000
8_14_null_2,156.137000
8_14_null_10,169.703000
8_14_null_100,160.324000
2_8,155.997000
8_14,156.195000
8_14_null_2,155.668000
8_14_null_10,169.599000
8_14_null_100,160.194000
2_8,155.846000
8_14,156.023000
8_14_null_2,156.042000
8_14_null_10,169.418000
8_14_null_100,160.011000
2_8,155.914000
8_14,155.924000
8_14_null_2,156.169000
8_14_null_10,169.596000
8_14_null_100,160.190000
2_8,155.974000
8_14,155.926000
8_14_null_2,155.871000
8_14_null_10,169.526000
8_14_null_100,161.331000
2_8,157.348000
8_14,157.181000
8_14_null_2,155.895000
8_14_null_10,169.673000
8_14_null_100,160.018000
2_8,155.861000
8_14,155.815000
8_14_null_2,156.975000
8_14_null_10,170.940000
8_14_null_100,161.435000
2_8,156.841000
8_14,156.074000
8_14_null_2,157.696000
8_14_null_10,169.891000
8_14_null_100,160.795000
2_8,167.335000
8_14,156.190000
8_14_null_2,156.004000
8_14_null_10,169.632000
8_14_null_100,160.272000
2_8,156.173000
8_14,156.677000
8_14_null_2,156.022000
8_14_null_10,169.393000
8_14_null_100,160.268000
2_8,156.168000
8_14,156.138000
8_14_null_2,156.185000
8_14_null_10,169.683000
8_14_null_100,161.035000
2_8,156.989000
8_14,156.443000
8_14_null_2,156.055000
8_14_null_10,169.571000
8_14_null_100,160.260000
2_8,156.255000
8_14,156.065000
8_14_null_2,156.100000
8_14_null_10,169.703000
8_14_null_100,160.271000
2_8,156.262000
8_14,155.982000
8_14_null_2,155.948000
8_14_null_10,169.543000
8_14_null_100,160.260000
2_8,156.161000
8_14,156.150000
8_14_null_2,155.981000
8_14_null_10,169.658000
8_14_null_100,160.384000
2_8,156.210000
8_14,156.049000
8_14_null_2,156.002000
8_14_null_10,169.457000
8_14_null_100,160.316000
2_8,156.182000
8_14,156.035000
8_14_null_2,155.982000
8_14_null_10,169.530000
8_14_null_100,160.183000
2_8,156.197000
8_14,156.048000
8_14_null_2,156.010000
8_14_null_10,169.758000
8_14_null_100,160.228000
2_8,156.303000
8_14,156.083000
8_14_null_2,156.006000
8_14_null_10,169.570000
8_14_null_100,160.292000
2_8,156.168000
8_14,156.130000
8_14_null_2,156.036000
8_14_null_10,169.652000
8_14_null_100,160.314000
2_8,156.246000
8_14,156.010000
8_14_null_2,156.033000
8_14_null_10,169.442000
8_14_null_100,160.335000
2_8,156.253000
8_14,156.106000
8_14_null_2,156.034000
8_14_null_10,169.550000
8_14_null_100,160.328000
2_8,156.071000
8_14,155.964000
8_14_null_2,156.036000
8_14_null_10,169.761000
8_14_null_100,160.199000
2_8,156.482000
8_14,156.010000
8_14_null_2,155.950000
8_14_null_10,169.532000
8_14_null_100,160.286000
2_8,155.927000
8_14,156.067000
8_14_null_2,156.053000
8_14_null_10,169.710000
8_14_null_100,160.265000
2_8,156.276000
8_14,156.096000
8_14_null_2,156.150000
8_14_null_10,171.790000
8_14_null_100,160.317000
2_8,156.287000
8_14,156.085000
8_14_null_2,156.012000
8_14_null_10,169.545000
8_14_null_100,160.338000
2_8,156.160000
8_14,156.015000
8_14_null_2,156.031000
8_14_null_10,169.813000
8_14_null_100,160.164000
2_8,156.203000
8_14,156.037000
8_14_null_2,155.936000
8_14_null_10,169.506000
8_14_null_100,160.293000
2_8,156.278000
8_14,156.094000
8_14_null_2,155.931000
8_14_null_10,169.702000
8_14_null_100,160.263000
2_8,156.039000
8_14,156.088000
8_14_null_2,155.990000
8_14_null_10,169.558000
8_14_null_100,160.407000
2_8,155.980000
8_14,156.402000
8_14_null_2,155.979000
8_14_null_10,169.553000
8_14_null_100,160.301000
2_8,156.216000
8_14,156.024000
8_14_null_2,156.174000
8_14_null_10,169.717000
8_14_null_100,160.182000
2_8,156.216000
8_14,155.926000
8_14_null_2,155.936000
8_14_null_10,169.543000
8_14_null_100,160.310000
2_8,156.048000
8_14,156.676000
8_14_null_2,155.944000
8_14_null_10,169.622000
8_14_null_100,160.340000
2_8,156.743000
8_14,156.040000
8_14_null_2,156.024000
8_14_null_10,169.481000
8_14_null_100,160.348000
2_8,156.218000
8_14,156.130000
8_14_null_2,156.113000
8_14_null_10,169.550000
8_14_null_100,160.248000
2_8,156.017000
8_14,156.035000
8_14_null_2,156.033000
8_14_null_10,169.702000
8_14_null_100,160.213000
2_8,156.212000
8_14,155.966000
8_14_null_2,155.931000
8_14_null_10,169.543000
8_14_null_100,160.450000
2_8,155.916000
8_14,156.125000
8_14_null_2,156.022000
8_14_null_10,169.688000
8_14_null_100,160.210000
